verse,line,category,source,text
30,11,Midrash,Midrash Tehillim 119:8,"""Reward Your servant, that I may live and keep Your word."" This is what Isaiah said (Isaiah 59:18), ""According to their deeds, so will He repay wrath to His adversaries."" The Lord pays the wicked according to their deeds, and to the righteous, He pays them according to their works. He pays the wicked (Isaiah 34:5), ""For My sword shall be bathed in heaven; behold it shall come down upon Edom, and upon the people of My curse, to judgment."" And He rewards the righteous, as it says in Psalm 73:1, ""Truly God is good to Israel, to such as are pure in heart."" And it says in Isaiah 63:7, ""I will mention the loving-kindnesses of the Lord, and the praises of the Lord, according to all that the Lord has bestowed on us, and the great goodness toward the house of Israel, which He has bestowed on them according to His mercies, and according to the multitude of His loving-kindnesses."" The Lord does not pay anything for free, neither to the wicked nor to the righteous. The evil that comes upon the wicked is not brought upon them by the Lord. As it says in Lamentations 3:38, ""Out of the mouth of the Most High proceedeth not evil and good."" But they bring it upon themselves. And it says in Isaiah 3:9, ""The shew of their countenance doth witness against them."" What does He reward the righteous with? Life, without any charge. And it says in Psalm 103:2-4, ""Bless the Lord, O my soul, and forget not all His benefits, who forgiveth all thine iniquities; who healeth all thy diseases; who redeemeth thy life from destruction."" And not only this, but He does many righteous deeds, as it says in Psalm 146:7, ""The Lord executeth righteousness and judgment for all that are oppressed."" And it says in Psalm 116:7, ""Return unto thy rest, O my soul, for the Lord hath dealt bountifully with thee."" And David said to the Lord, ""Reward Your servant with life, that I may keep Your word."" And why does He reward me with life? Because I keep Your word. Life is the Torah. And it says in Proverbs 4:13, ""Take fast hold of instruction; let her not go: keep her; for she is thy life."" Therefore it is said, ""Recompense on Your servant, I will live."" David said to him, ""Master of the universe, it is Your will that I keep Your word. Unveil my eyes that I may perceive wonders from Your Torah. And if You do not unveil my eyes, how can I know? Therefore it is said, 'Unveil my eyes and I will perceive wonders.' Even though my eyes are open, I know nothing. Come and see, even though Samuel was a prophet, he knew nothing until the Holy One, blessed be He, unveiled his ear, as it is said (I Samuel 9:15), 'And the Lord had revealed to Samuel.' Likewise, Nebuchadnezzar said (Daniel 2:47), 'Truly your God is a God of gods and a Lord of kings, and a revealer of mysteries.' And so did Daniel say (Daniel 2:30), 'But as for me, this mystery has not been revealed to me for any wisdom that I have more than any living man, but in order that the interpretation may be made known to the king.' And he said (Daniel 2:22), 'And He reveals the deep and secret things.' So did David say, 'Unveil my eyes that I may perceive wonders from Your Torah.' And why does he say (Psalms 119:129), 'Your testimonies are wonderful?' 'Wonderful' refers to the Torah. And so the Scripture says, 'Wonderful are Your testimonies.' Therefore it is said, 'Wonders from Your Torah are treasures.' And so the Scripture says (Proverbs 21:20), 'A desirable treasure.' It is a hidden treasure, as the Scripture says (Deuteronomy 33:19), 'And of the hidden treasures of the sand.' There are many doors and many entrances in it, as it says (Psalms 24:7-8), 'Lift up your heads, O gates, and be lifted up, O ancient doors, that the King of glory may come in!' And so David said, 'The Torah is full of wonders.' Moses said, 'It is not a wonder from you, as it says (Deuteronomy 30:11), 'For this commandment which I command you this day, it is not too hard for you.' It is not too hard for you, but it is a wonder from you, because you did not toil in it. Therefore it is said, 'Wonders from Your Torah.'..."
30,11,Jewish Thought,Nineteen Letters 12:1,"Mitzvoth. — Commandments. — The next requirement, which, though second in rank, gives life its completion and perfection, is love. Never be the instrumentality of curse or misfortune to yourself or your neighbor, but strive, like Deity, to do all your deeds in love, and thus become a blessing to yourself and your surroundings. First become a blessing to yourself in order that you may become it to others. Seek to equip yourself with all the capacities and means which can be of good service to the welfare of your fellow beings; make yourself rich with abundant store of good and noble principles, and then devote yourself to the world for perfect service of blessing. To become the means of blessing, learn first to honor your parents as messengers of God, mankind, and Israel to you; learn also to revere wisdom, age, and virtue, as guides and models, wherever and whenever they appear realized in human character. Illuminate yourself with the revealed wisdom of the Torah, avoid the evil and seek the good. "
30,12,Chasidut,"Mei HaShiloach, Volume I, Deuteronomy, Nitzavim 7","“It is not in heaven, that you should say, who shall go up for us to heaven, and bring it to us, that we may hear it, and do it? Nor is it beyond the sea, that you should say, who shall go over the sea for us, and bring it to us, and make us hear it, and do it? But the word is very near unto you, in your mouth, and in your heart, that you may do it.” (Devarim, 30:12–14) The Holy Zohar (in Bamidbar 176 and other places,) tells us, “How precious are the words of Torah! This seems as if it is beyond the sea, and then it says some more supernal words of Torah, and it seems as if it is in the highest heavens.” This can be understood through what is written in the Tanna Dvei Eliyahu (Zuta, Ch. 12), “A parable. A mortal king builds a wall by way of which one enters vast palaces. In the wall, he opens a narrow passageway, so narrow that one who does not love the king will not exert himself to enter. Yet one who truly loves him will push himself for he knows that after difficulty, great delights await him.” So too here, where initially he not yet understood words of Torah, how high and precious they are. Then when one comes to the meaning of words of Torah, then “it is not in heaven, and not across the sea … but it is near unto you, in your mouth,” etc. Therefore, Moshe Rabeynu specifically wrote these words in this Parsha, which follows the fiftieth Parsha in the Torah, for then he had attained this level (the fiftieth gate of understanding), that of “it is not in heaven, but near.” This means that even though a man needs fences and boundaries while he does not yet understand words of Torah, once he understands them, he does not need this. “It is not across the sea,” that is to say, he does not need to be far from the delights of this world, which we call, “a sea,” for “sea” teaches of desire. Only at the beginning, for he can only initially enter into words of Torah through great restraint and separation from earthly delights, but this is not the main principle. The main principle is in the doing (the performance of God’s will). This is “in your mouth and in your heart to do it. This is the principle, as it is said in the Tikkunei Zohar (on what Isaac said to Yaakov), “‘make me tasty delights that I love’ [Bereshit, 27:4], these are positive mitzvot [that are done].” This is as it says in the Gemara (Ta’anit, 10a), “better a flooded land than a dry land.” It is good have even a little desire instilled in him and not to be completely dry, as we have explained on the verse (Mishlei, 19) “the desire of man is his kindness;” see there."
30,11,Commentary,"Tur HaArokh, Deuteronomy 30:11:1","כי המצוה הזאת אשר אנכי מצוך היום, “for this commandment that I command you on this day, etc.” Nachmanides writes that the proper interpretation of our verse is that Moses here does not refer to the entire Torah, as if he did he should have spoken about כל המצות or a similar expression. Moses refers to the commandment to repent of one’s sins that was the last commandment discussed. The reason why this commandment had not been couched as such, i.e. Moses using the imperative mode שוב instead of ושבת, for instance, is that he wants to assure the people by means of this allusion that repentance in the near or even distant future, will be a natural when it does finally occur, and it cannot be hastened by being draconically commanded. If it were, it would not be the real thing, would only be lip service.
    The reason that Moses uses exaggerations such asאם יהיה נדחך בקצה השמים, “if you were to find yourselves cast out at the edge of heaven, etc.,” seeing that actually you will find yourselves among other nations that are your unwilling hosts, is that he makes the point that however physically distant you may be from your homeland, and however mentally absurd you would consider the chances of regaining your former stature, repentance is welcome, and will be able to overcome otherwise insurmountable obstacles. This is also why Moses adds the words בפיך ובלבבך לעשותו, If you commence your repentance with your lips, and proceed to internalize it in your heart, you will be able to carry it out absolutely.
"
30,11,Midrash,Devarim Rabbah 8:2,"“For this mitzva that I command you today, it is not hidden from you, and it is not distant” (Deuteronomy 30:11).  “For this mitzva” – halakha: A person of Israel who stands to read the Torah, how does he recite the blessing? So the Sages taught: One who begins and one who concludes reading the Torah recites a blessing before it and after it. From where is it derived that it requires a blessing before it and after it? It is as it is written: “Blessed are You, Lord” (Psalms 119:12) and then: “Teach me Your statutes” (Psalms 119:12); that is the blessing before it. From where is it derived that it requires a blessing after it? Rabbi Shmuel bar Naḥman said in the name of Rabbi Yonatan: It is as it is written after the song: (Within the portion Ha'azinu (Deuteronomy 32:1–43).)  “This is the blessing” (Deuteronomy 33:1). From the fact that he taught them the Torah and then recited a blessing; we learn the blessing after it.  Another matter, the Holy One blessed be He said: ‘If you uttered the blessing of the Torah, I, too, will bless you,’ as it is stated: “In every place that I mention my name, (The verse is being interpreted as meaning ""wherever you mention my Name."" See Rabbeinu Beḥayei on the verse.)  [I will come to you and I will bless you]” (Exodus 20:21).  Another matter, the Rabbis said: The Holy One blessed be He said: ‘If you recited a blessing on the Torah, you recited the blessing for yourself.’ From where is it derived? It is as it is stated: “For with Me your days will be increased, and years of life will be added for you” (Proverbs 9:11). [God said:] ‘If you say, perhaps I gave you the Torah to your detriment; I gave it to you only for your benefit, as the ministering angels desired it, but it was vanished from them,’ as it is stated: “It is vanished from the eyes of all living” (Job 28:21) – these are the ""heavenly creatures,"" (See Ezekiel 1:5.)  “and hidden from the birds [umeof] of the heavens” (Job 28:21) – these are the angels. From where is it derived? (That the word ""birds"" can refer to angels.)  It is as it is stated: “One of the seraphim flew [vayaaf] to me” (Isaiah 6:6). He said to them [the Israelites]: ‘My children, it is hidden from the ministering angels, but from you it is not hidden,’ from what we read regarding the matter: “For this mitzva that I command you today, it is not hidden from you.”"
30,11,Jewish Thought,"Duties of the Heart, Introduction of the Author 37","Afterwards, the Torah reduced all [religious] service to the service of the heart and tongue in saying ""For this commandment which I command you today is not hidden from you, neither is it far off; It is not in Heaven...But the matter is very near you, in your mouth and in your heart, that you may do it"" (Deut.30:11). And in the other books of the prophets, they spoke extensively on the matter and mentioned it in several places. I do not need to mention them because they are numerous and well-known. "
30,11,Commentary,"Rabbeinu Bahya, Devarim 30:11:1","כי המצוה הזאת, “for this commandment, etc.” In this instance the word המצוה refers to the entire Torah, just as it did in Deut. 8,1 where the Torah spoke of כל המצוה.  לא נפלאת היא, “it is not hidden.” The Torah is not so mysterious and mystical that you cannot fulfill its commandments. This is why Moses added immediately: “it is not in heaven.” Neither is it beyond the ocean. All these comparisons are only variations of the words לא נפלאת. The ocean that Moses speaks about here is the great ocean, which is dark and beyond man’s ability to navigate (Ibn Ezra). Moses does not refer to seas which man is able to navigate [with the existing means of navigation, Ed.] The words compare such an ocean to “heaven,” neither of which is accessible to man."
30,11,Chasidut,"Sefer HaMiddot, Introduction 5","Nevertheless, there is a difference between them, for the items elucidated in the first part, on each and every trait, they are matters which are elucidated in the holy books, explicitly or at least in allusion, so that someone who puts his heart to understand the matter, and who he who wants to study in depth to understand one matter from another, can understand and comprehend from where the Rav extracted this item, from which verse or from which teaching of Our Sages OB”M. For, all the matters elucidated in the Aleph Bet of Old are not remote and not distant (based on Deuteronomy 30:11) from the one studying them -- to come to its property, to understand and comprehend from where the items effuses. Albeit, without the Rav, who illuminated our eyes with these matters, it would not have occurred to the reader to extract these matters from within the holy books. However, after he already opened our eyes to these matters, it is possible for the enlightened (reader), whose heart is complete with the holy books; with the Tanakh (acronym for: Bible, Prophets, Scriptures -- 24 books in all), and with the Aggadot (lore) of Our Sages OB”M, and with the other commentaries, to understand and comprehend the relevant sources."
30,11,Commentary,"Siftei Chakhamim, Deuteronomy 30:11:1","It is not concealed, etc. You might ask that in parshas Va’eira (Shmos 8:18), Rashi comments on the verse והפלתי (I will set apart) that it is an expression that connotes separation [and he then adds, support from our verse], “It is not נפלאת (separate) from You, etc.” But here Rashi explains that it is an expression of concealment. Re”m already answered this question in parshas Shoftim (above 17:8) on the verse If a matter of law is too abstruse (יפלא), [where] Rashi explains that הפלאה always denotes separation, or setting apart, etc. See there. "
30,11,Commentary,Or HaChaim on Deuteronomy 30:11:2,Perhaps the Torah refers to two factors which contribute to failure of Torah observance by the people. 1) Ignorance of what is written in the Torah. 2) The difficulty in keeping the commandments. Moses told the people that although prior to his going up on Mount Sinai the Torah had indeed been in the heavens it was no longer in heaven but accessible to all.
30,11,Commentary,Or HaChaim on Deuteronomy 30:11:3,"He told the people that it was not in a distant land or across the sea, i.e. that although he personally had not been favoured by G'd to keep these commandments on holy soil, they would be more fortunate. When Moses asked the rhetorical question: ""it is not across the ocean so that you would have to ask who would cross the ocean to get the Torah for you,"" he lamented his own inability to even cross the Jordan to be able to keep the Torah commandments applicable on the other bank. He portrayed the Jordan as an insurmountable obstacle for him, much like crossing an ocean."
30,11,Commentary,Or HaChaim on Deuteronomy 30:11:4,"Nonetheless, the principal meaning of this line is that there are no valid excuses for not observing Torah. It is easily accessible. "
30,11,Commentary,Or HaChaim on Deuteronomy 30:11:5,"The reason the Torah added the word ""today"" is the imminence of the Israelites crossing the Jordan."
30,14,Musar,"Shenei Luchot HaBerit, Torah Shebikhtav, Introduction 27","We read in Deut. 30, 11-14: ""Surely, this Instruction which I enjoin you this day is not too baffling for you, nor is it beyond reach. It is not in the heavens that you should say 'who among us can go up to the heavens and get it for us and impart it to us that we may observe it?' Neither is it beyond the sea that you should say 'who among us can cross to the other side of the sea and get it for us and impart it to us, that we may observe it?' No, the thing is very close to you, in your mouth and in your heart to observe it.' The verses above reveal all that I have written concerning observance as well as vicarious observance of the Torah laws, i.e. that everyone is obligated to fulfill all the 613 commandments. When there are some מצות that he is unable to fulfill in practice, there are ways in which he can acquire the merit of having practiced them."
30,11,Musar,"Shenei Luchot HaBerit, Torah Shebikhtav, Bamidbar, Nasso, Beha'alotcha, Torah Ohr, Nasso 26","The Torah writes in connection with the Nazirite, כי נזר אלוקיו על ראשו, ""for the crown of his G–d is on his head.""Neither a נזיר nor a כהן, may defile himself through contact with a dead corpse, in order to retain his status as being קדוש, holy. The regulations that apply to the Nazirite however, are stricter than those that apply to the Priest. The Priest attained the status of holiness only by being anointed with holy oil, whereas the Nazirite attained this status merely through his vow. This needs explanation. Once we explain this, the introductory words of the Torah איש כי יפליא נדר לה', ""if someone expresses the special desire to vow a vow of Nazirdom to G–d,” may also become clearer. The meaning of the word מופלא, is ""hidden, concealed."" A similar example in the Torah is Deut.30,11, ""It is not concealed from you, not inaccessible."" "
30,11,Musar,"Shenei Luchot HaBerit, Torah Shebikhtav, Vayera, Torah Ohr 70","I have discussed this matter in greater detail in my sermon delivered on the Sabbath before Rosh Hashanah in connection with Deut. 30,11. Isaac then represents the מדת הדין, meaning that he is on a spiritual level that enables G–d to be as exacting with him as He had envisaged at the very beginning, before He began to create the universe. He represents what is called ראשית המחשבה. "
30,11,Chasidut,Likutei Moharan 33:2:5,"We see, then, that this person who asked “Where is your God?” is certainly immersed in the abode of the evil forces. For he has disassociated himself from the community and denied God’s existence, saying: “Where is your God?” He supposes that there, where he is, there is no God. Therefore, answer him, “Even where you are! You are immersed in the abode of the evil forces, yet, there too you can find His Godliness.” This is because He gives life to everything, as in, “You keep them all alive.” And from there, you can attach yourself to God and return to Him in complete repentance. For “it is not remote from you” (Deuteronomy 30:11), just that there, where you are, the garments have multiplied."
30,11,Chasidut,Likutei Moharan 105:1:2,"Behold, humankind is in need of abundant mercy, both spiritually and physically. Although everyone seeks mercy, no one knows where it is. Yet mercy is right in front of everyone’s eyes, as it is written (Deuteronomy 30:11, 12), “it is not beyond your reach. It is not in heaven….”"
30,11,Halakhah,"Shev Shmateta, Introduction 22","(Kof) “Robbing an ordinary person is more severe than robbing the Most High, (i.e., taking consecrated property). As with [robbing an ordinary person, the Torah] has sin precede me’ilah (trespass), [whereas with robbing the Most High], it has me’ilah preceding sin.” With robbing an ordinary person, it is written (Lev. 5:21), “If any one sin, and commit a trespass, etc.” But with one who misuses consecrated items, it is written (Lev. 5:15), “If any one trespasses in misuse (timol ma’al) and sins unwittingly, etc.” And this is a statement of Rabbi Levi in the chapter [entitled] HaSfina (Bava Batra ). (Only the first part of this appears in our standard text of the Talmud, but the meaning is the same.)  And it requires explanation – as [just] because it had sin precede me’ilah, [does that mean] it is more severe? As both [terms] appear in both.  And it appears to me that it can be explained according to that which is written by Rabbi Yitschak Arama in Parashat Chukkat of Akeidat Yitschak, that even the most complete person sins in something, etc. Indeed, he is compelled by his nature, as the verse states (Ecclesiastes 7:20), “For there is no man who is righteous in the world [… who does not sin].” But when it is in the manner of either being from the light sins or after complete repentance, he will certainly not be punished; as the Sages, may their memory be blessed, said (Rosh Hashanah 12b) “I am He before he sins, and I am He after he sins and repents.” (The Talmud (the wording of which is slightly different than the quote) is referring to God’s attributes of mercy in Exod. 34:6).)  However we do not understand from this that no sinner is ever punished. As even though – in his not being God – he is compelled to sin, he is not compelled to wallow in sin and have it become habitual. See there.  And [so] it is elucidated that man is not fitting to be punished for sinning, since he is compelled to it – and especially if it is from the lighter sins. Rather the main punishment comes in his wallowing in it and making it habitual, and not repenting.  As anyone [can repent]; as it is written (Deut. 30:11), “it is not a wonder […] and not distant, etc.” – and the Sages, may their memory be blessed, say this is referring to repentance. (The first known source for this is actually Ramban on this verse.)  And that is because while the [fulfillment of all the] actual commandments [is] a wonder for man and distant from him since he is a man and not divine, and is [so] compelled to sin – especially with the lighter sins – he is not compelled to wallow in them and make them habitual. And he needs to regret and repent, [as] the commandment of repentance is not a wonder and distant. And it is because of this that Rabbi Levi decides that stealing from an ordinary person is more severe than from the Most High. For with stealing from the Most High, [the Torah] had trespass precede sin; as since it is from the lighter sins, it is not called a sin for a man, given that “there is no man who is righteous in the world who only does good.” And the main sin [here] is because he wallows in it and does not immediately regret [it] after doing it. And that is why it has trespass before sin; as the sin is [afterwards] when he does not regret [it]. For this reason, it is written (Num. 5:7), “and they shall confess,” (In another section dealing with misusing sanctified property.)  such that they shall repent. But the trespass itself is not in the category of sin, since man is compelled to do such a light sin; which is not the case with robbing an ordinary person. [As] that is more severe, since a man can withstand [its temptation]. Even though he is not divine, he is not compelled to rob his fellow – [something that is] in the category of friendship and brotherhood. Hence with robbing an ordinary person, the trespass itself is the sin. And for this reason it had sin precede trespass."
30,14,Quoting Commentary,"Haamek Sheilah on Sheiltot d'Rav Achai Gaon, Kidmat HaEmek, Part III 10:25","Therefore, the correct interpretation [of la’asoso”] is [“to create it,”] which refers to the deep [analysis] of the halachah that is incumbent upon you to infer, [even though] it is distant from you. As explained in the above-mentioned reference, (The verses in Deut. 30:11–14 are elaborated further in Eruvin 54b–55a: “R. Eliezer said: [The verse] ‘You shall call understanding modah [a relative]’ [Prov. 7:14] teaches one to make signs for the Torah. Rava said: ‘[This teaches one] to set moadim [times] for Torah study.’ And this is what was stated by Avdimi bar Homa bar Dosa, What is the meaning of what Scripture states: ‘It is not in the heavens… nor is it across the sea’? [The words], ‘It is not in the heavens’] implies that if it were in the heavens, you would be required to go up in pursuit of it; and if it were across the sea, you would have to cross the sea in pursuit of it.” The She’iltos explains that Avdimi bar Homa bar Dosa is saying that if a Talmud scholar has a teacher who lives overseas, he is required to travel overseas in order to study from him. The Netziv writes that the She’iltos understands that we infer from the verse in Proverbs that since one achieves understanding mainly by studying daily with a rabbi, it is important to set times for Torah study – that is, to organize classes. Since the Talmud connects the inference from Proverbs to Deuteronomy, the She’iltos understands Avdimi bar Homa bar Dosa to be stating that Deuteronomy is exhorting one to study from his rabbi even if it means that he must travel to his rabbi who lives overseas. The Netziv explains that the verses in Deuteronomy state further that if “it is in the heavens” – if the Torah seems to be too holy and difficult to grasp – we must discuss it aloud with others and apply deep analysis. As stated in Proverbs according to R. Eliezer: “Make signs for the Torah” – in other words, devise and pursue whatever strategy is necessary to understand and grasp the Torah.)  you may think that it is in the heavens or overseas. In other words, it may appear to you [to be impossible] to produce laws from deep analysis [by yourselves], and thus it is as if [these laws] were in the heavens. Or [you may think] that you will have to travel overseas [to find] a rabbi who has already learned these laws. Therefore, Scripture states that this is not so. Rather, it is within the ability of your mouth and heart to produce these matters of halachah. The interpretation of la’asos is similar to the way we previously explained [in chapter 8], “good understanding to all oseihem (who perform them),’ (Psalms 111:10.)  where [oseihem should be translated as “make them”], i.e., to produce the halachah. (Therefore, the verse is to be translated as, “It is with your mouth and your heart to produce it.”)  Thus, one can explain that the words “and your heart” is tied to “and your mouth”; the speech [of Torah study] should be with the toil of the flesh, influencing the heart [understanding], and this is how one brings the halachah to light. This is the interpretation of the Midrash which infers [from: “For by the mouth of these words’ (Ex. 34:27. Usually translated as, “for according to these words.”) ] that one must toil [in the Torah with one’s mouth]."
30,11,Liturgy,"Siddur Sefard, Additional Prayers , Chapter of Repentance 1","Deuteronomy 30:1-11 And it will come to pass when all these things come upon you, the blessing and the curse which I have set before you, that you will take it to heart in the midst of all the nations to which Adonoy, your God, has driven you. Then you will return unto Adonoy, your God, and obey His voice according to everything that I command you this day, you and your children, with all your heart and with all your soul. And then Adonoy, your God, will return your captivity and have compassion upon you; and He will return and gather you from among all the peoples where Adonoy, your God, has scattered you. Even if your scattered ones will be dispersed unto the outermost parts of heaven, from there Adonoy, your God, will gather you, and from there, He will take you. And Adonoy, your God, will bring you into the land which your forefathers possessed, and you will possess it; and He will do good to you and increase you even more than your fathers. Adonoy, your God, will circumcise your heart, and the hearts of your descendants, to love Adonoy, your God, with all your heart and with all your soul, that you may live. Then Adonoy, your God, will set all these curses upon your enemies, and upon those who hate you, who have pursued you. But you will repent and listen to the voice of Adonoy, and perform all His commandments that I command you this day. And Adonoy, your God, will cause you to prosper in all your activities, in the fruit of your womb, in the fruit of your cattle, and the fruit of your soil, for good; for Adonoy will rejoice over you for goodness as He rejoiced over your fathers. For you will then obey the voice of Adonoy, your God, to observe His commandments and His decrees that are written in this Seifer Torah; for you will then return to Adonoy, your God, with all your heart and with all your soul."
30,14,Jewish Thought,"With God in Hell, 7 To Live or to Survive 23","“For this commandment which I command thee this day, it is not too hard for thee, neither is it far off. It is not in heaven, that Thou shouldest say: who shall go up for us to heaven, and bring it unto us, and make us to hear it, that we may do it? Neither is it beyond the sea, that thou shouldest say: who shall go over the sea for us, and bring it unto us, and make us to hear it, that we may do it? But the word is very nigh unto thee, in thy mouth, and in thy heart, that thou mayest do it.” (Deuteronomy 30:11–14.) "
