verse,line,category,source,text
31,27,Commentary,Ibn Ezra on Deuteronomy 31:27:1,"AND HOW MUCH MORE AFTER MY DEATH. In addition, I know that after my death… (You will rebel. According to I.E., ve-af ki achare moti (and how much more after my death) means, and how much more after my death will you rebel.)  for God told me, and this people will rise up, and go astray (v. 16) after you sleep with your fathers. This is what after my death refers to. (After my death you will rebel.)  "
31,27,Targum,Onkelos Deuteronomy 31:27,"For I know your rebelliousness your stubborness. Look! even while I live with you today you have been defiers [rebellious] with [before] Adonoy, surely after my death."
31,27,Targum,Targum Jonathan on Deuteronomy 31:27,"For your rebellion is revealed before me, and the obduracy of your neck. Behold, while I am yet alive among you today ye are rebellious before the Lord; but how much more when I am dead! 
"
31,27,Commentary,Or HaChaim on Deuteronomy 31:27:1,"הן בעודני חי עמכם, ""Behold even while I am still alive amongst you, etc."" This again reminds us of what the Talmud stated in Berachot 18 that the righteous are called alive even after their bodies have died. When Moses mentions the words: ""here when I am still alive amongst you,"" he did not imply that he would soon die, but that he would live in a different region of the universe, one which could not be described as עמכם, ""amongst you."""
31,27,Halakhah,"Mishneh Torah, Repentance 4:2","Among [the 24] are five deeds which cause the paths of Teshuvah to be locked before those who commit them. They are: a) One who separates himself from the community; when they repent, he will not be together with them and he will not merit to share in their merit. b) One who contradicts the words of the Sages; the controversy he provokes will cause him to cut himself off from them and, thus, he will never know the ways of repentance. c) One who scoffs at the mitzvoth; since he considers them as degrading, he will not pursue them or fulfill them. If he does not fulfill mitzvot, how can he merit [to repent]? d) One who demeans his teachers; this will cause them to reject and dismiss him as [Elishah did to] Gechazi. In this period of rejection, he will not find a teacher or guide to show him the path of truth. e) One who hates admonishment; this will not leave him a path for repentance. Admonishment leads to Teshuvah. When a person is informed about his sins and shamed because of them, he will repent. Accordingly, [rebukes are] included in the Torah, [for example]: ”Remember, do not forget, that you provoked [God, your Lord, in the desert. From the day you left Egypt until here,] you have been rebelling....”(Deuteronomy 9:7 . ”[Until this day,] God did not give you a heart to know....” (Deuteronomy 29:3 . ”[Is this the way you repay God,] you ungrateful, unwise nation” (Deuteronomy 2:6 . Similarly, Isaiah rebuked Israel, declaring: “Woe, sinful nation, [people laden with iniquity...]” (Isaiah 1:4 , ”The ox knows its owner, [and the ass, his master's crib. Israel does not know...]” (ibid.: 1:3), I know you are obstinate... (ibid. 48:4). God also commanded him to admonish the transgressors as [ibid. 58:1] states: ""Call out from your throat, do not spare it."" Similarly, all the prophets rebuked Israel until she repented. Therefore, it is proper for each and every congregation in Israel to appoint a great sage of venerable age, with [a reputation of] fear of heaven from his youth, beloved by the community, to admonish the masses and motivate them to Teshuvah. This person who hates admonishment will not come to the preacher's [lecture] or hear his words. Accordingly, he will continue his sinful [paths], which he regards as good."
31,27,Targum,"Targum Jerusalem, Deuteronomy 31:27",How much more when I am dead!
31,27,Quoting Commentary,"Siftei Chakhamim, Exodus 10:10:1","Even were I to send. . . Rashi explains as he does because their flocks and cattle were more valuable to Pharaoh than were their children; for note that after the plague of darkness Pharaoh said (v. 24): “Just let your flocks and cattle stay behind. Even your little ones can go with you.” This implies that even though Pharaoh agreed to their children going with them, he still did not want their flocks and cattle to go with them. Accordingly, this is the meaning of the verse. Pharaoh said to them: You asked to send your children, flocks and cattle. May Hashem be with you [to protect you from disaster] if I send you and your children, and surely if I also send the flocks. This is because  אף כי is like  כל שכן (all the more so). And so it is in Parashas Vayelech (Devarim 31:27): “ אף כי (all the more so) after my demise.” (See Kitzur Mitzrachi for other versions of Rashi) "
31,27,Commentary,Or HaChaim on Deuteronomy 31:27:2,"The Torah writes היום, ""today,"" i.e. Moses hinting that the ""amongst you"" he spoke of refers only to the balance of the day on which he was addressing them. The plain meaning of the verse is that the word היום means עד היום, ""until today."""
31,27,Commentary,Or HaChaim on Deuteronomy 31:27:3,"The reason that Moses referred to the people's acts of rebellion in the past tense, i.e. הייתם, was in case they had already repented of their sins at that very hour. We have been taught in Kidushin 49 that if someone betrothes a woman on the understanding that he (the groom) is a totally righteous person, and we are aware that until very shortly prior to that moment he was a thoroughly wicked person, the lady in question has to consider herself as betrothed as we assume the groom had resolved to become a perfect בעל תשובה at the time he asked her to accept the token of her betrothal to him."
31,27,Quoting Commentary,"Rabbeinu Bahya, Devarim 21:1:6","A Kabbalistic approach: the whole procedure of “sacrificing” the עגלה ערופה to the attribute of Justice in its most severe manifestation aims at preventing this attribute which is poised to strike the community in whose proximity the murder occurred from causing harm. The reason the neck of the animal was chosen as the point of death is that it represents the “hardest,” most unbending part of the personality. Seeing that at this time G’d, as it were, turns His back (neck) on us, this calf does not have its throat slit as do the animals which are ritually slaughtered. The reason why this whole legislation is described in such detail is that the murder has occurred in Eretz Yisrael, on holy soil. The reason the Torah added the word בקר to the word עגלת בקר (a calf is always a junior בקר) is that this animal symbolises the חיה with the face of an ox in the prophet’s vision in Ezekiel 1,10. Sometimes the חיה described there as on the ”left,” does appear on the right, i.e. represents the attribute of Mercy.  Although the calf must not have been worked, borne a yoke, it may impose such a yoke, burden on others (symbolically speaking).  As to the words והורדו, “they shall bring it (the calf) down” (verse 4), this means that the elders shall drag the calf down to that valley. The words וערפו שם, reminds us of Genesis 49,24 משם רועה אבן ישראל, [if I understand correctly a reference to Joseph dragging down his family to Egypt, Joseph representing the “ox,” בכור שורו. Ed.]. The words את העגלה בנחל, mean that the calf is to be submerged in the waters of the brook of that valley. These waters are called נחלי אל, a reference to the emanations. The reason the Torah refers to the murdered person as חלל, usually understood as an empty space, is that he has been deprived of his souls, thus effectively making him “empty,” חלול.  The word is also related to חולין, something profane, devoid of sanctity. The procedure is designed to eliminate the spirit of impurity outside the town in the field. This is why the Torah emphasizes נופל בשדה, “fallen in the field” (verse 1). The word חלל is an allusion to orbit, i.e. the revolving planets in their orbits; the slain person is perceived as having been on earth before in a different body. This may be the reason the Torah speaks of חלל באדמה instead of חלל בארץ.  This whole procedure was performed by the priests, the Levites, seeing it is their function to settle strife and plague (verse 5). The words ריב and נגע refer to strife both in the terrestrial regions and in the celestial regions. The waters with which the elders wash their hands (verse 6) represent the waters of the attribute חסד which have their origin in a domain above that of the עגלה. The washing of the hands is to ensure that the elders will not be harmed by the attribute of Justice."
31,27,Quoting Commentary,"Rabbeinu Bahya, Devarim 32:5:1","דור עקש ופתלתל, “a perverse and twisted generation.” Now Moses addresses his people, calling them by an unflattering description. These words belong together with the words in the next verse הלה' תגמלו זאת, “are you really going to repeat the mistakes of Adam, Kayin and Hevel and act likewise against Hashem?” (The author states that the period sign after the word פתלתל does not present an obstacle to how he reads these two verses). Seeing that Moses had already told the people in 31,29 that he foresaw how they would become corrupt after his death and serve idols after the death of Joshua, he now urgently warns them against pursuing such a path."
31,27,Quoting Commentary,"Rabbeinu Bahya, Devarim 3:18:1","ואצו אתכם בעת ההיא, ”I commanded you at that time, etc.” Moses was now speaking to the tribes of Gad and Reuven. Seeing that they were part of the people of Israel, Moses used the pronoun אתכם, “you,” as if his commandment applied to all the tribes. Actually, it would have been less misleading if he had used the pronoun אותם, “them.” (compare Ibn Ezra). We find something similar at the end of the Torah where Moses “officially” addresses the Levites (Deut. 31,25-27) commencing with “Moses comman-ded the Levites ... to take the Torah scroll and to place it at the side of the Ark; “I have known your rebelliousness and stiff neck, etc.” Although Moses is reported as speaking to the Levites, he addresses the whole people. [The Levites most certainly did not have an exclusive on being rebellious, rather the reverse. Ed,] "
31,27,Quoting Commentary,Rashi on Psalms 104:33:1,"as long as I exist Heb. בעדי, like (Deut. 31:27): “When I am still (בעודני) alive.”"
31,27,Quoting Commentary,"Moses; A Human Life, 5 ""Moses wrote his own book"" 173","WRITING IN TEARS As for his death, he refers to it only in the context of a melancholy comment on the people’s rebelliousness (Deut. 31:27). He has, it seems, the darkest expectations of their future “after my death.” The meaning of his death, then, is limited, in his account, to its presumed effect on their future history. But, for obvious reasons, he cannot include the experience of his own death in his final narrative."
31,27,Chasidut,"Sefat Emet, Deuteronomy, Vaetchanan 5:5","The prayer of Moshe our teacher peace be upon him to enter the land and was not answered positively. It seems that it was to elevate all the prayers of the Children of Israel that weren't able [the prayers] to go up. All those ineffective prayers had a fixing needed, and this happened through this prayer. And it was all with a certain measure, since Moshe our teacher peace be upon him sacrificed his life for the Children of Israel and even this request of going up to the Land of Israel was also only for the goodness of the Children of Israel. Because he knew that if those prayers did not make it in, the Children of Israel would destroy their own ways, as it is written ""if while I am still living etc"" (Deut. 31:27). Therefore, this prayer was helpful to the Children of Israel, even if his request was not responded positively, the prayer was not for nothing, God forbid."
34,12,Quoting Commentary,"The Five Books of Moses, by Everett Fox, Deuteronomy, On the Book of Deuteronomy and Its Structure 2-39","DEUTERONOMY HOLDS A UNIQUE POSITION, AND SPEAKS WITH A UNIQUE VOICE, IN THE literature of the Torah. Up to this point, through the first four books, we have encountered a powerful mixture of literary genres; indeed, the books owe their characteristic stamp to the way in which they incorporate these genres. Genesis is predominantly narrative, punctuated by genealogies; Exodus begins with narrative and later proceeds with covenant-making and law, and then with the precise details of sanctuary building; Leviticus is composed almost entirely of cultic and then ethical and social law; and finally, Numbers alternates narrative and varied laws, under the structure of preparations for wilderness march, first encounters with the Promised Land, and preparations for entry. Except for Leviticus, the books also exhibit, at strategic points, striking examples of biblical poetry. An ancient name for Deuteronomy, mishne tora—which means “copy of the Torah,” but which was erroneously understood as “second Torah”—would seem to indicate more of the same combining of genres, and a not-too-close reading would support the idea of a rehashing of narrative, covenant-making, law, and poetry. But the reader who takes the time to weigh what stands before him or her will find much more. In its structure, style, content, and intent, Deuteronomy goes beyond what has preceded it. The image of Moshe addressing the assembled people on the Plains of Moab—the central setting of the book—provides the occasion for not merely a retelling, but a recasting of Israel’s mission and destiny. No book of the Torah is truer to the idea of “instruction” (Deuteronomy uses the term numerous times), including an emphasis on teaching and learning, with assembled and yet-to-be-born children as much the audience as “elders.” From the book’s opening phrase, “Now these are the words [or even “speeches”] that Moshe spoke to the Children of Israel / in (the country) across the Jordan,” the basic premise of Deuteronomy is that the aged Moshe, personally and indeed in the first person, speaks for the last time to the assembled Israelites, before their triumphant entry into the land of Canaan. The setting affects the entire content of the book; no longer is the narrator in the background, as in most of the Torah, but instead he is presented as directly addressing a living audience, an audience composed not only of the ancient hearers portrayed in the text but also of contemporary listeners. The image of a leader delivering a long public address on an auspicious occasion is well known from the ancient world, most familiarly from Greek historians (cf. Van Seters) but also abundantly in the ancient Near East (Weinfeld). The historian seeks to paint a vivid picture of the personality of his speaker and the high drama of the moment, and may go on at great length. While admitting to not having had the benefit of eyewitness sources, such chroniclers are nevertheless sincere in their desire to present what undoubtedly would have been said on such an occasion. Deuteronomy, whenever it was composed and placed in the Torah, takes this approach a step further. It is a fantastic conceit, really: as Rosenberg (1975) notes, Moshe, the man who was “not a man of words” (Ex. 4:10), all of a sudden finds his voice. And as Polzin (1980) has shown in his forceful analysis, in Deuteronomy Moshe’s voice functions fairly indistinguishably from God’s own—and then closes off the text by stipulating that nothing in the future is to be added or subtracted to it. So we are dealing with a text of directly authoritative character, a series of speeches that in their own self-understanding already bore the status of “Torah.” Hence Deuteronomy introduces into the Bible for the first time the concept of canon—a bounded, accepted body of authoritative literature. Moshe’s addresses, which include a historical review, repeated appeals to observe God’s laws and dire warnings against their violation, a reworking of previous laws and the addition of new ones, and a poem designed to keep the appeals and warnings in popular memory, have about them a deep rhetorical urgency. As such they are stylistically quite different from most of what is found in the first four books of the Bible. To be sure, there are many moments of high rhetoric in the previous narratives, and the laws—including cultic ones—are also not lacking appeals to the emotions (cf., for instance, the repeated injunctions to not oppress the sojourner, “for you were sojourners in the land of Egypt”). But as an extended piece of argumentation and pleading, Deuteronomy holds pride of place in the Torah, with its specialized vocabulary (described in the notes and commentary below), its alternately pleading and warning tone, and its long, elegant phrases (as Gottwald notes, these phrases are most often cast in the form of subordinate clauses, not the typical syntactical form found in the previous books). But not only does Deuteronomy provide an emotional capstone to the four books that precede it. It functions to link up with both the landed history of Israel in the narrative books to follow (Joshua through Kings) and the prophets’ emotional speeches to the people and their leaders. In the words of G. Ernest Wright, the central purpose of Deuteronomy is to furnish Israel with a complete order of faith and life which is the prerequisite for a prosperous and secure existence on the God-given land. The historian [of the succeeding books] shows how Israel failed to keep it and what the consequences were. It is in fact the monarchic setting that is commonly held to be the historical background to the compilation of Deuteronomy. While Moshe’s last days and the people’s being poised on the steppes opposite Jericho would certainly be a dramatic enough moment for our book’s speeches to occur, its language, style, and many of its concerns point to a later time in the history of Israel as a likely venue for at least a good part of its emotional appeal. That time, in the opinion of most biblical scholars over the past two centuries, was the middle of the reign of King Josiah (ruled 640–608 B.C.E.) of Judah, the southern kingdom (Israel, the north, had been overrun by Assyria a century previously). The Assyrian Empire, dominant in the region for three hundred years, was on the wane, and Josiah took advantage of this decline of power to expand his kingdom northward. He also—at about the time of the death of Ashurbanipal, the last powerful king of Assyria—began a wide-ranging reform that consisted largely of destroying the local “high places” of pagan worship that had figured so prominently in the reign of his grandfather, the notorious Manasseh (ruled 687–642). II Kings 23 describes the purge in great detail, noting both places and priests that were now rendered inoperative in favor of the centralization of the cult in Jerusalem. It is within this setting that Chapter  22 reports the dramatic discovery of a scroll “of the Torah.” The high priest Hilkiah said to Shaphan the secretary, “I have found the book of the law in the house of the LORD.” … Shaphan then read it aloud to the king. When the king heard the words of the book of the law, he tore his clothes. Then the king commanded … saying: “Go, inquire of the LORD for me, for the people, and for all Judah, concerning the words of this book that has been found, for great is the wrath of the LORD … because our ancestors did not obey the words of this book, to do according to all that is written concerning us.” (22:8, 10–13, New Revised Standard Version) What precisely were the contents of the “book” we do not know; but it is usually taken to have been some form of Deuteronomy. The rhetorical force of the newly discovered text must have been considerable, for its reported result was that the king directed that all the elders of Judah and Jerusalem should be gathered to him. … he read in their hearing all the words of the book of the covenant that had been found in the house of the LORD. The king stood by the pillar and made a covenant before the LORD, to follow the LORD, keeping his commandments, his decrees, and his statutes, with all his heart and all his soul, to perform the words of this covenant that were written in this book. All the people joined in the covenant. (23:1–3) The connections between these passages and the style of Deuteronomy will be obvious to anyone who reads the book, and it seems clear that Josiah’s reforms are closely related to concerns expressed in Deuteronomy. The Bible’s portrayal of this background does not necessarily mean that Deuteronomy was composed for the occasion, or even that it originated in Judah. Several scholars (notably Ginsberg) have remarked on connections to the northern kingdom of Israel (e.g., affinities to the prophet Hosea), and so it is possible that at least some of our book was a series of traditions brought south by refugees fleeing the Assyrian onslaught. In any event, the text of Deuteronomy addresses its audience with such emotional immediacy that it may safely be presumed that a crisis of major proportions loomed, and the opportunity presented itself for a large-scale revival—or redefinition—of Israel’s self-understanding. Similar crises later in Jewish history may have led to the editing and writing down (but not necessarily the composition) of other central texts, the Mishnah (c. 200) and the Babylonian Talmud (c. 450). Like these documents, and like the first four books of the Torah, Deuteronomy is written in such a way that it is difficult to pin down its precise background, which through additions and circumspection has been substantially obliterated. What is left to us are the many repetitions of “today” or “this day,” which signal the desire to make the “Instruction” contemporary for the audience, whoever and whenever that may be. The net effect of this process of creation and development was to establish the Torah’s character as a text that shows signs of new life and new thinking within itself. Deuteronomy, by its inclusion as the final book of the five, officially began the practice of “explaining” (1:5) the traditions of Israel, and thus paved the way for the classic form of Jewish religious and intellectual activity: the interpretation of Scripture (cf. Fishbane 1988 for a definitive study on “inner-biblical exegesis,” interpretation that appears within the Bible itself and hence becomes a legitimate part of its traditions). This activity strongly influenced Christianity and Islam as well, and is still a part of religious discourse and development in the Western world. In its overall structure, Deuteronomy breaks down fairly easily; but it is perhaps best understood in the light of comparative ancient Near Eastern material. Weinfeld’s lifetime of research has demonstrated the strong parallels between our book and certain Assyrian treaty texts (earlier Hittite texts have also been shown to be helpful in this regard; cf. Levenson 1985b for a useful summary). It is striking indeed that the Esarhaddon Treaty texts from the seventh century B.C.E., which also produced the final form of Deuteronomy, seem to prefigure the basic structure of what Moshe lays out in the book: a historical overview, an exhortation to keep the covenant, the laws—particulars of the covenant, a series of blessings and curses following upon observance or nonobservance of the covenant, and a ceremony ratifying it. A similar pattern, in abbreviated form, may be observed in the Sinai covenant in Ex. 19–24. Weinfeld points out that such covenants or treaties were two-sided, with the suzerain granting his vassals certain favors in return for “love” (= loyalty), and threatening dire consequences if that loyalty were to become suspect. What is fascinating about the parallels is not so much that they exist, but that here, apparently, a political model from a hated enemy has been assimilated and transformed into a positive religious-national one. Such transformative power seems to be characteristic of biblical culture, which probably reworked known stories and poems, among other genres, into genuine Israelite creations (the Flood narratives of Genesis and Psalm 29 are two fruitful examples of the process). Deuteronomy, then, focuses mainly on the relationship between God and Israel, a relationship that has been spelled out before (as in Exodus) but that forms in this book the very soul of the text. Every act that Israel performs as a community, and every one done by individuals, is to be seen in that light. As elsewhere in the Bible, breaking one of God’s rules means not merely a violation of a statute but an affront to the suzerain, the sovereign Lord, and thus a grave risk to society’s well-being and even to its very existence. And there is a unity of purpose and concept here: Gottwald summarizes the message of the book as “the indivisible unity of one God for one people in one land observing one cult” (italics his). Given the treaty pattern that we have just referred to, an outline of the book might proceed along the following lines: I   Historical Overview (Moshe as Narrator; 1–4:43) A   Narrative of the Wilderness Journey (1–3) B   Transition: Beginning of the Exhortation (4:1–40) and Addendum on Towns of Asylum (4:41–43) II  Opening Exhortation (Moshe as Pleader; 4:44–11:36) Looking Back to the Revelation at Sinai III The Terms of the Covenant (Moshe as Lawgiver; 12–28) A   The Laws (12–26) B   Covenant Ceremony; Blessings and Curses (27–28) IV Concluding Exhortation (Moshe as Pleader; 29–30) Looking Ahead to Exile and Return V  Final Matters (31–34) A   Passing the Mantle (31) B   Moshe’s Admonitory Poem (32) C   Moshe’s Blessing to the Tribes (33) D   The End (34) A few simple structural observations, based on a closer look at the text itself, may be made here. Parts I and V stress the role of Yehoshua (Joshua) in the future. Then, too, Parts II and IV use similar rhetorical formulas toward the end of each (“See, I set before you this day …,” 11:26 and 30:15). Such a symmetry would suggest that Part III is the crucial one, and that is of course the case. Everything in Deuteronomy radiates out from the laws: a new humanism, a rethinking of tradition, and above all, a heartfelt appeal to “choose life” (30:19), a good life on the land under the blessing of God. It is only when that appeal has been fully made, and when all of Deuteronomy’s new material has been added (with no more to come, as the text sees it!), that Moshe can finally die, and the people of Israel can proceed into the Promised Land. The book of Numbers proved to be a false ending, and indeed the report of Moshe’s death was postponed from the end of that book to this, so that the biblical tradition could transform itself into a truly multifaceted and rich one. The Torah, which began in the nameless, unknowable past, ends in the limitless present and future, with a potential life ahead for the Israelite people as bountiful and as beautiful as the “good land” that Moshe is allowed to see from the summit of Pisga."
31,30,Quoting Commentary,"The Five Books of Moses, by Everett Fox, Deuteronomy, Part V; Final Matters, Preparing for the Future 2-3","Having finished the bulk of his address to the people, Moshe now turns to his successor, Yehoshua—or rather, an anonymous narrator finally returns to have him do so. Yet Moshe takes care not only of the immediate future but also of the distant one, setting up the institutions of family teaching and reading the Instruction publicly every seven years (cf. Tigay for discussion). Depressingly, God couples his announcement of Moshe’s impending death with a picture of the idolatry the people will commit thereafter. As a bulwark against this possibility, the text provides a “song,” a long poetic chapter (32) that is to serve as a “witness” against aberrant behavior. It should not be overlooked that Moshe writes down the “Instruction” and deposits it in the coffer (ark). Not only was this standard practice in the ancient Near East (Weinfeld), but in a narrative context it enables Israel to enter a new stage in its history, accompanied by strong words and symbols from the past."
34,12,Quoting Commentary,"The Five Books of Moses, by Everett Fox, Deuteronomy, Part V; Final Matters 2-8","AS THE FOUR-BOOK-LONG (EXODUS THROUGH Deuteronomy) ACCOUNT OF WANderings and laws draws to a close, there remain several pragmatic provisions for the future that must be attended to. Leadership must be passed on, so Moshe appears with his successor at the holiest spot in the encampment—the Tent of Appointment. It must be assured that the “Instruction” will be recited periodically in public, and that it be kept in safekeeping. There are literary considerations as well. A number of biblical books or large units end with poetry (Genesis, the Deliverance Narratives of Exodus, the biography of King David in Samuel-Kings) and the editors of Deuteronomy have made use of the same device. As if to emphasize the majestic nature of the five books, not one but two poems make their appearance: the Song of Moshe, which serves as a final, memorable warning to the Israelites (and which, along with the laws, they are also supposed to remember), and his blessing, which makes use of the form that Yaakov used at the end of Genesis. This business having been concluded, the Torah may finally draw to a close with the long-expected death of Moshe, who for his lifelong pains is literarily rewarded with praise at the ending of the five books. But amid the reader’s feelings about Moshe, the backdrop should not be forgotten: Israel has not—yet—entered the land. By ending “across” the Jordan (on the east bank), the Torah leaves the future open-ended, not filled with mourning for the past but rather full of hope for what is to come. This situation, not surprisingly, parallels the ending of the entire Hebrew Bible, which for the Jews of antiquity was located in II Chron. 36: Thus speaks Cyrus king of Persia: YHWH, the God of Heaven, has given me all the kingdoms of the earth; he has commanded me to build him a House in Jerusalem, in Judah. Whoever there is among you of all his people, may his God be with him! Let him go up!"
31,30,Quoting Commentary,"The Five Books of Moses, by Everett Fox, Deuteronomy, Part V; Final Matters, Preparing for the Future 1",Deuteronomy 31:1-30
31,27,Commentary,"Rav Hirsch on Torah, Deuteronomy 31:27:1","V. 27. ממרים הייתם עם ד׳. So auch Kap. 9, 7 u. 24. Wie dort bemerkt, heißt jemandem ungehorsam sein – מרה ב oder – עם ד׳ .את bezeichnet aber nicht den Gegensatz, sondern die Verbindung mit Gott, und drückt ממרים הייתם עם ד׳ eben die oben durch das ופנה וגו׳ und כי לא תשכח וגו׳ ausgesprochene Doppelseite des Charakters aus, den das Volk bereits unter der ganzen Führung Mosche bewährt hatte. Sie waren nie entschieden in der Treue und auch ihr Abfall war nie ein vollendeter. עם ד׳ waren sie immer in irgend einer Beziehung ממרים, und auch als ממרים blieben sie noch in einer Beziehung עם ד׳. Darin, wie bereits oben bemerkt, liegt alles Trübe und alles Tröstliche für Israels Wanderung durch die Zeiten."
31,27,Commentary,Steinsaltz on Deuteronomy 31:27,"Moses addresses the people: For I know your defiance, and your stiff neck; behold, although all of you know and fear me, nevertheless, while I am still alive with you today, you have been defiant with the Lord, as you are not fully obedient to the word of God, and so too, all the more so after my death. You already show a tendency to defy the will of God. Certainly in more comfortable times you will be unable to resist the greatest temptation that the people of Israel will face throughout its generations, of the quest for normalcy, which in effect results in the abandonment of God. It is therefore best for you to prepare yourselves beforehand for different times."
31,27,Quoting Commentary,"Judaism's Life Changing Ideas; A Weekly Reading of the Jewish Bible, Devarim; The Effective Critic 10","I believe the answer is this. Throughout Deuteronomy Moses is relentless in his criticism of the people: “From the day you left Egypt until you arrived here, you have been rebellious against the Lord…. You have been rebellious against the Lord ever since I have known you.” (Deut. 9:7, 24). His critique extends to the future: “If you have been rebellious against the Lord while I am still alive and with you, how much more will you rebel after I die!” (Deut. 31:27). Even the curses in Deuteronomy, delivered by Moses himself, (According to the Talmud, Megilla 31b, Moses delivered the curses in Leviticus but the words themselves came from God; the curses in Deuteronomy were formulated by Moses himself. Obviously, the fact that they are in the Torah means that God ratified them.)  are bleaker than those in Leviticus 26 and lack any note of consolation."
